time,posS3,posE0,posE1,velS3,velE0,velE1
6.199e-06,-2.9156500300794668,-0.45221480919173057,0.017453292519943316,0.0,0.0,3.3580709326861887e-12
0.01011014,-2.9156500300794668,-0.45221480919173057,0.017453292519943316,0.0,0.0,0.0
0.020150184,-2.9156500300794668,-0.45221480919173057,0.017453292519943316,0.0,0.0,0.0
0.030163050000000004,-2.9143795330504418,-0.4511890045354805,0.01748772650314883,0.12688645079490035,0.10244865518524598,0.0034389737369414424
0.040122032,-2.9129440364072567,-0.43997644476002074,0.017767024366926842,0.14414090146815176,1.1258740878796409,0.028044820623032776
0.050144195,-2.9103865423877906,-0.43138978647913173,0.017950672277356222,0.25518383800644073,0.85676697544122993,0.018324179164655351
0.060126066000000006,-2.9103865423877906,-0.43138978647913173,0.017950672277356222,0.0,0.0,0.0
0.07009005500000001,-2.9054200540016009,-0.40362969058856379,0.018627873947064555,0.49844378453145005,2.7860424063663598,0.067964915427780256
0.08015608800000001,-2.9054200540016009,-0.40362969058856379,0.018627873947064555,0.0,0.0,0.0
0.09010410300000002,-2.8981765709400156,-0.37022964940648945,0.019940191307007828,0.72813350820091127,3.3574578629077609,0.13191750916572537
0.10011005400000002,-2.8946950790812576,-0.34423203641951738,0.020942602818101522,0.34794212551690612,2.5982151008906662,0.10018153307903399
0.11009216300000002,-2.8946950790812576,-0.34423203641951738,0.020942602818101522,0.0,0.0,0.0
0.12011599500000002,-2.8859005996465759,-0.30419000910411698,0.022740821941055863,0.87735702620332234,3.9946826039582874,0.17939437960994772
0.13014006600000003,-2.8818581090996771,-0.27673092152966883,0.023739407454015607,0.40327832343752934,2.7393149524228377,0.099618758981230654
0.14010715500000004,-2.876347121986762,-0.25759312964163572,0.026616558050742551,0.55291842110721479,1.9200984247289361,0.28866508533504054
0.15012216600000003,-2.8721066319028727,-0.25759312964163572,0.026616558050742551,0.42341342250041158,0.0,0.0
0.16016697900000004,-2.8677671420504875,-0.21692532187956537,0.038538368236116415,0.43201300535761017,4.0486376164564088,1.1868623323673486
0.17012906100000005,-2.8618931557864231,-0.19831033390900335,0.042532710287955411,0.58963440213244922,1.868584094224683,0.40095454462621327
0.18010711700000007,-2.8618931557864231,-0.17967950339548769,0.046626528291276989,0.0,1.8671803920037791,0.41028212342379899
0.19009399400000007,-2.8529831766218301,-0.17967950339548769,0.046626528291276989,0.89216870945672189,0.0,0.0
0.20015406600000007,-2.8529831766218301,-0.15630383126734795,0.053781144801754881,0.0,2.3236088298512909,0.71118939411943494
0.21011400200000008,-2.8469606907050218,-0.1194738795358041,0.062875542366143095,0.60467114616081041,3.6978100794567204,0.91309799223491128
0.22011303900000007,-2.8379187118491016,-0.1194738795358041,0.062875542366143095,0.90428496823445836,0.0,0.0
0.23009419400000006,-2.8379187118491016,-0.092787115930347344,0.066647976526213265,0.0,2.6737149764187369,0.3779556734736782
0.24010801300000006,-2.8318137261252141,-0.056214605521800645,0.075945151991700585,0.60965608863985987,3.6522040600640673,0.9284345428539621
0.2501041890000001,-2.8224252480795595,-0.032284444390282441,0.082380480852996735,0.93920695730593062,2.3939315525775258,0.64377906724492939
0.2601311210000001,-2.8161057628572648,-0.016018113412601984,0.088911459667641538,0.63025112988646492,1.6222640163192945,0.65134368265834475
0.27011013000000006,-2.8161057628572648,-0.0010310677784303643,0.096578759928068122,0.0,1.5018571116802901,0.76834285452859941
0.2801351550000001,-2.8066182850431152,0.01794829868006604,0.107589982557563,0.94637946679929508,1.893198915563443,1.0983735830578851
0.29014802000000006,-2.8002492999365729,0.031687744056636165,0.11604926443171626,0.63608019348530809,1.3721792290788026,0.8448412990840547
0.30012798300000004,-2.7954148112417103,0.044868739794089417,0.12478784416964754,0.4844195008400915,1.3207459524101695,0.87561243843602243
0.31011700600000003,-2.7954148112417103,0.061653914053502561,0.13702338620200494,0.0,1.6803619592639985,1.2248987746206408
0.32010912900000005,-2.7838813382119874,0.073329868210357196,0.146687857488351,1.1542565108258738,1.1685158556249393,0.96720899916324743
0.33010721200000004,-2.7838813382119874,0.084138443140498398,0.15693005449292285,0.0,1.08106473312346,1.0244160810199168
0.34013199800000005,-2.7738328617096966,0.098376928620109119,0.17105946560158319,1.0023631928193573,1.4203281226762068,1.4094476539110499
0.35012102100000003,-2.7671173774134199,0.10942710233029382,0.18168808841768352,0.67228639840719795,1.1062316815352913,1.0640302676348159
0.36013698600000005,-2.7671173774134199,0.12060401638410784,0.19235497121512329,0.0,1.1159098552974196,1.0649880263598934
0.37011814100000007,-2.762068389220151,0.13563858964714046,0.20666420423607912,0.50585209760482963,1.5062959410040841,1.433624968348435
0.3801510330000001,-2.7502709168077724,0.14702145675935219,0.217392303003662,1.175879538260614,1.134554933135105,1.0692927590153345
0.3900840280000001,-2.7502709168077724,0.14702145675935219,0.217392303003662,0.0,0.0,0.0
0.4001350400000001,-2.7452054286530876,0.17397358295928295,0.24226511687244101,0.50397792328620961,2.6815335808902385,2.4746576632063531
0.4101121420000001,-2.733440956163542,0.18544358405773984,0.2528554797072019,1.179147260351312,1.149632538432191,1.0614668302239358
0.4201080800000001,-2.7284579678159364,0.19693338833488888,0.26348027652516826,0.49850132599917857,1.1494473332216593,1.0629114364221099
0.4301230910000001,-2.72355747927541,0.21240759216488583,0.27769385959277543,0.48931434429042381,1.5451010318407989,1.4192279037543913
0.44009113300000013,-2.7171059943617881,0.21240759216488583,0.27769385959277543,0.64721686702583192,0.0,0.0
0.45015406600000013,-2.7171059943617881,0.23589812272943969,0.29883249928282379,0.0,2.334362214729429,2.1006439862064439
0.46014118200000015,-2.7075030168177272,0.25138816910239037,0.31291599841387679,0.96153659815916015,1.5510029494951973,1.4101667719743116
0.47011518500000016,-2.7011340317111849,0.26292550100840034,0.32352549123930741,0.63855857137222316,1.1567403685370832,1.0637146214444302
0.4801611900000002,-2.7011340317111849,0.26292550100840034,0.32352549123930741,0.0,0.0,0.0
0.49014616000000016,-2.6914650543214598,0.2892835318475685,0.34862786499612319,0.9683531737927269,2.63977065921762,2.5140159416418668
0.5001180170000001,-2.684997069446422,0.30037727255087576,0.35934448576930422,0.64862390977304896,1.1125049931329003,1.0746865677256532
0.5101180070000001,-2.6800965809058961,0.31139180053941468,0.36998458657980637,0.4900493441019379,1.1014539003077917,1.0640111450613601
0.5201201440000001,-2.6751960923653701,0.32596694005679089,0.38406425971272545,0.48994415298710048,1.4572025475532091,1.4076664949619346
0.53010416,-2.6751960923653701,0.32596694005679089,0.38406425971272545,0.0,0.0,0.0
0.5401492120000001,-2.668579607837589,0.3367913575298857,0.39452071261279825,0.65868096330224923,1.0775870023465102,1.0409555769420407
0.550123215,-2.658498131412466,0.36203248909082009,0.41890379872043226,1.0107753552032133,2.5306921965969313,2.4446640037740122
0.5601220130000001,-2.6517496471933577,0.37301137135771328,0.42950946554772895,0.67492954844255693,1.0980202087184077,1.0606941781698849
0.5701081750000001,-2.6517496471933577,0.37301137135771328,0.42950946554772895,0.0,0.0,0.0
0.5801281930000001,-2.6415691709997398,0.3989495748086091,0.45456592732693729,1.0160137630109993,2.5886384087229994,2.5006403959761685
0.5901441570000001,-2.6415691709997398,0.4101264888624232,0.46535524206466333,0.0,1.1159099667105534,1.0772118128345949
0.6001420020000001,-2.6297056987416982,0.42131528482345243,0.47616368679305909,1.1866029387374497,1.1191207666281313,1.0810774450289797
0.6102020740000001,-2.6246237106255972,0.43620331456416361,0.49054561377855987,0.50516418929218943,1.4799128416487659,1.429604776735274
0.6201260090000001,-2.617858726445073,0.4473525041678087,0.50131579852561614,0.68168364469579668,1.1234645937972267,1.0852736084079819
0.6301150320000002,-2.6127767383289719,0.45848981186423865,0.51207450527827059,0.50875727447029151,1.114954655368193,1.0770529562955702
0.6401112080000002,-2.607744250097118,0.47334615651904244,0.52642582427869977,0.50344133915349043,1.4862027894270555,1.435680904420769
0.6501121520000002,-2.6011112656079214,0.48449534612268752,0.53719600902575604,0.6632358394564134,1.1148137219491563,1.076916813758408
0.6601231100000001,-2.5961282772603158,0.49565245699780947,0.54797384576908037,0.49775339658857592,1.1144898295569658,1.0766039317440279
0.6701240540000001,-2.5911947887969582,0.51049691974539813,0.56231368677510762,0.49330227860066173,1.4843061562577153,1.433848745281171
0.680107117,-2.5845948042305928,0.52158273917722853,0.57302265555202081,0.66111819251920445,1.1104627339154727,1.0727137329408003
0.6901021,-2.5845948042305928,0.53261707034445949,0.58368188635319262,0.0,1.103986986994471,1.0664581221570677
0.7001550200000001,-2.5796283158444031,0.53261707034445949,0.58368188635319262,0.49403440852903813,0.0,0.0
0.710144996,-2.5746618274582134,0.54718032795462046,0.59775008149171005,0.49714717895115446,1.4577870467517613,1.4082311247311732
0.720112085,-2.5630293546599949,0.56880539908637973,0.6186400313030519,1.1670882840735586,2.1696476405256604,2.0958927738421766
0.730117082,-2.5580298663509731,0.5832498376243882,0.63259344649755067,0.49969913124630222,1.443722425704723,1.3946446155354943
0.740085125,-2.5514133818231923,0.59154736949637277,0.64060891258816632,0.66376966148528271,0.83241333047866717,0.8041163235968839
0.750141144,-2.5464633933984184,0.5978249771417643,0.64665016364166605,0.49224135562730137,0.6242637017085525,0.60075970953313929
0.7601041789999999,-2.5414969050122282,0.60719188066312157,0.65548439333294595,0.49849151249495582,0.94016567455170763,0.88670065811069554
0.770123005,-2.5348969204458638,0.61578646021548755,0.66370263732466073,0.65875827830171507,0.85784298004237003,0.82028013978032754
