time,posS1,posS2,posS3,posE0,posE1,velS1,velS2,velS3,velE0,velE1,tau0,tau1,tau2,tau3,tau4
5.96e-06,0.12426905353555615,0.002801608825003877,-2.3899508582466762,-0.47577675409365444,0.026179938779914952,20850.512338180561,-20028.764901778388,0.0,0.0,1.7463659154128931e-12,-416972.67366896477,-600923.4953257659,78.99302282756645,176.49501229377788,-47.38200612195612
0.010102986999999999,0.12426905353555615,0.002801608825003877,-2.3899508582466762,-0.47577675409365444,0.026179938779914952,0.0,0.0,0.0,0.0,0.0,37.57309464644438,-60.548272414239015,78.99302282756645,176.49501229377788,-47.382006122008505
0.020088911,0.12426905353555615,0.003251903772018414,-2.389670358902606,-0.47501631203187838,0.026187590776182844,0.0,0.045092967562594816,0.028089473149420209,0.076151396883859371,0.00076627824003987818,37.57309464644438,-59.15561224261,78.12195993713728,174.13533034558156,-47.35825257518052
0.030063867,0.1242803109092315,0.0044789575026330268,-2.3887133611404829,-0.47048930538286715,0.026306196718335149,0.0011285637425724158,0.12301344794048343,0.095940048469697697,0.45383725492235089,0.011890372464029403,37.54939763422539,-56.70546597677887,75.98986610581233,162.35966215340025,-47.0126691542456
0.040060997,0.12430282565658221,0.0064377405221462628,-2.3866013660792458,-0.46450082414638,0.026428628658621403,0.0022521210938249627,0.19593453516291537,0.21126013778325975,0.59902004240088436,0.01224670883406081,37.52467501246527,-54.339677317375,72.31767944768416,157.41491809532818,-46.98973586911603
0.050059795000000004,0.12437599858547209,0.01011327302715242,-2.3845553708636729,-0.45628250498916384,0.026608450570916833,0.0073181725333263089,0.36759743571238834,0.20462411737620018,0.82193071179317345,0.017984352948767473,37.416036690786264,-48.86153188397135,72.30960855227104,149.91746414659718,-46.79962435444529
0.060067892000000005,0.12446042888803729,0.013619944927028128,-2.3821628764583656,-0.44230542146828866,0.026918356419766414,0.0084361994658130757,0.35038348448018719,0.23905587698713454,1.3965775432507475,0.030965512109802702,37.385233121880006,-49.05513520179714,71.0351616048588,131.30455207413974,-46.37919899472927
0.070067882,0.12456737393795324,0.017644456015970554,-2.3785163849854487,-0.43016211229430074,0.027209132277946264,0.010694515686110042,0.40245151134575397,0.36464951194119655,1.2143321317309244,0.029077614895599912,37.329372292482475,-47.12801106594078,66.90018044350295,135.57728610932526,-46.40675832533738
0.080089807,0.1247700066641098,0.023532062448185623,-2.3755133920077522,-0.41633553293148545,0.027564950104403189,0.020218942584040462,0.58747260952512315,0.29964233195683082,1.3796330907301027,0.035503940256679738,37.11862048190821,-41.05100880744192,68.546536268446,129.256165201619,-46.17838678185929
0.090059995,0.12503455494548082,0.028063155352519402,-2.3722628996088178,-0.39590657379272826,0.028184761802102339,0.026533931092475593,0.45446413892433912,0.32602117421802784,2.0490044058103214,0.062166500541328794,36.965865883602405,-44.620648666673645,67.42793160341253,107.16913332680483,-45.3165288035499
0.10006284700000001,0.12556365150822291,0.03235221472283286,-2.3676099104895303,-0.37929170687006708,0.028831355486739114,0.052894570742632388,0.42878364793495483,0.46516624651524036,1.6610129713666839,0.064640932869623108,36.385743434325065,-44.99619332490013,62.78629356023929,117.17690003892233,-45.17763646523739
0.11006689000000001,0.12681884867302592,0.037457433684610179,-2.3639469190551976,-0.36093019958676376,0.029703683061278664,0.12546898936790035,0.51031557559052065,0.36615110854008576,1.8354086726039984,0.087197503503288656,34.8087353453394,-42.08367929232055,65.38831318559929,110.14112075702839,-44.41370658877347
0.12007784800000001,0.12797835816158837,0.040935962150297475,-2.360168427890954,-0.33425927852426074,0.030070978882137424,0.11582402888539174,0.34747208665617174,0.37743552257871404,2.6641727057992868,0.036689377865610821,34.88568360613333,-46.628599677160814,64.67151419209529,82.66437078651568,-45.89222077581793
0.13010478,0.12928421350793054,0.044268144758205057,-2.3549214401606937,-0.31335108246115501,0.030067152884003474,0.13023478630773319,0.33232324781973005,0.52328944987961745,2.085203735609829,-0.00038157216324489481,34.46688292305228,-46.76336379979032,59.77072172001972,97.98397013963127,-47.004731876497004
0.140051841,0.13113042279069012,0.048804866349376516,-2.3508459496909633,-0.29194384629500869,0.030009762911994295,0.18560349461610631,0.45608663616031503,0.4097180533758098,2.1521167072511482,-0.0057695405717507354,33.17488782860887,-42.627866729509066,62.769552771594576,93.87669526040173,-47.172109925953094
0.150080919,0.13243627813703229,0.052711175014727621,-2.3467374592984007,-0.29194384629500869,0.030009762911994295,0.13020691895527903,0.38949828342656273,0.409657836200153,0.0,0.0,34.152233807191195,-44.28998330656458,62.35852800440383,158.43449173507904,-46.99902370880057
0.16008782300000002,0.1337252474228614,0.057185981050684585,-2.3411604723398223,-0.24038825088802879,0.029868200981038318,0.12880799954002869,0.4471718761324146,0.55731392632311094,5.152002598104259,-0.014146426402809236,34.051315266913285,-42.09536868255165,57.37363766838048,-1.1718877067656024,-47.43757269398044
0.17007279400000003,0.13566714438186162,0.064114894547870768,-2.3369364822173488,-0.21766212302098947,0.029822289003430969,0.19448198287207955,0.69393426352326737,0.4230347912350903,2.2760334373569351,-0.0045981082576352413,32.54364590437225,-34.06403993580609,60.979130901476225,82.87570257101899,-47.15571434738596
0.18009090400000002,0.13730509225162699,0.070098188656326416,-2.332662992210627,-0.19017927163211082,0.033101169404222176,0.16349869084741248,0.59724779508865911,0.4265764706837753,2.743316991815687,0.3272953082758332,32.99951695788905,-36.4096340249874,60.4464501852577,66.16267000834982,-36.871023811302784
0.19007682800000003,0.13925261789746485,0.076695009630089392,-2.3269375055993056,-0.17169102400517816,0.037707671157492434,0.19502708470822139,0.66061197479201483,0.57335571663888485,1.8514308367390597,0.46129950050393509,32.17419651608908,-33.9151327264662,55.470657813133215,91.10316158349322,-32.39024786913271
0.20006990400000002,0.14261294393956081,0.086325692809362808,-2.3225980157469204,-0.15189180594882934,0.040565691763549655,0.3362654343963723,0.96373560846264117,0.43424965970289747,1.981293653360469,0.2860000870660066,29.013396918116477,-23.967504608965633,59.209876059502676,85.25841796207601,-37.36342821166484
0.21004891400000003,0.14575375119498721,0.094239626503143298,-2.3182255259717031,-0.12269399928521593,0.041659927229858035,0.31474136767338623,0.79305799811609468,0.43816869360961802,2.9259221770108867,0.10965370976764026,29.129797527033553,-28.366008855080498,58.657604856013144,54.055399310530674,-42.54439598398499
0.22009587200000003,0.14970508935503976,0.10266014201231513,-2.3124010395918861,-0.099876776796193029,0.041755577183206674,0.39328701882226969,0.8381159261511627,0.57972635894535618,2.2710578156117407,0.009520289957282527,27.163750688050627,-26.25905717671141,53.83057309885337,71.460255248312,-45.538833582960855
0.23009395600000002,0.15670717578111584,0.11452541386614819,-2.3080450497780851,-0.07694469587075603,0.041747925186938775,0.70034282829350913,1.1867545675584497,0.43568245813908252,2.2936475554153173,-0.00076534626713467492,20.32242585601824,-14.750936988232006,57.71872027395109,68.52491420503162,-45.848167869320164
