time,posS1,posS2,posS3,posE0,posE1,velS1,velS2,velS3,velE0,velE1,tau0,tau1,tau2,tau3,tau4
0.250072956,0.15914956462904453,0.13418078830333274,-2.3066150846405913,0.0065337191721516596,0.036647414190831736,0.84424642276709327,1.1410870767614094,0.4284629185677874,2.3035535704283605,0.00038359708910651124,51.28515861884924,-49.24931114172993,128.47065485315358,157.05383634101125,-92.65900924916046
0.260094881,0.16540303570570891,0.14271950623609586,-2.3024240944409491,0.037125669615688014,0.036632110198295965,0.62397903363519291,0.85200377499962521,0.41818215558809285,3.0525024327697876,-0.0015270511938345263,54.439812186154356,-56.504529874783714,127.94860305499287,129.29086240081696,-92.71938949615584
0.270098925,0.17168465021656171,0.15119630861364453,-2.2969461072508657,0.060002301640787188,0.036632110198295965,0.62790752528205551,0.84733757443976299,0.54757727875681184,2.2867384454825643,0.0,53.104919451046555,-55.24950099243668,122.9778039737947,148.30197421737842,-92.67357796034081
0.280119896,0.1802177394624872,0.16232985117857895,-2.2929696165496312,0.082368011655630513,0.036620632203894124,0.85152319529968656,1.1110243273765017,0.39681690539115561,2.2318905039085859,-0.0011453974272394802,46.92598820150883,-45.51844396166884,126.7129077701261,146.06937140609713,-92.71023548203836
0.290102005,0.18659504164958057,0.17069970850621166,-2.2890591256940596,0.11151036941890609,0.036635936196429908,0.63887322679940384,0.83848586782940437,0.39174996542029372,2.9194589803893725,0.0015331421982853486,49.90352713409581,-52.30691415107353,126.09283682909877,120.39854321966686,-92.62681849476546
0.300101996,0.19306803151291455,0.17896262078392841,-2.2840101375007902,0.13335723615201672,0.036666544181501462,0.64729956890300921,0.82629197143444932,0.50489927373628407,2.1846886395308389,0.0030608012618765401,48.44040231935691,-51.31390142128766,121.69719208277496,138.65809968950924,-92.57486712584341
0.31009697999999997,0.20192758459542556,0.18971341264390051,-2.2802646462593783,0.15500211046246803,0.03663976219456385,0.88639992645421117,1.075618716345329,0.37473709226666896,2.1655736828044261,-0.0026795427524057593,41.886484551830655,-42.07605346472823,124.86282112001008,135.47861717326614,-92.75243384365942
0.320101977,0.20862572193226678,0.19769489057973316,-2.2764531551723026,0.18397416088899168,0.036643588192697793,0.66947919493041474,0.79774915832884785,0.38095874362337945,2.895758032363593,0.00038240872375499174,44.88527171493835,-49.0871018095615,123.92626160911016,108.55926240974574,-92.65981009974779
0.330127001,0.21546457644005007,0.20554690871829914,-2.2712391673648744,0.20589627970113225,0.036632110198295965,0.68217836763116901,0.78324182950245103,0.52009728928611154,2.1867397835796272,-0.0011449343564491777,43.26351735936661,-48.22954220090325,118.72002762897166,126.03397698602436,-92.70792599103429
0.34008598399999995,0.22489262689316694,0.21577423270236681,-2.2671966768179752,0.22775502834145811,0.036651240188965685,0.94668807579216385,1.0269446171429022,0.40591399211136342,2.1948775934576714,0.0019208779319855797,36.087713105523335,-39.24399710121612,121.34923186956422,122.00081659196793,-92.6121256242473
0.35007810599999994,0.2321761476611271,0.22327164357015888,-2.2630386865411656,0.2567825276683196,0.036662718183367526,0.72892632495481491,0.75033219848517363,0.41612685241529584,2.9050385220338075,0.0011487043895021937,38.98624396867828,-46.29513044719967,120.22585401032758,95.67317978135694,-92.63299523164143
0.36008095799999995,0.2395947569131916,0.23069025282222336,-2.2571812002385161,0.27851849660075456,0.03669332616843908,0.74164940679563196,0.74164940679562918,0.58558162238624389,2.1729771601574188,0.0030599258163125924,37.248060481449045,-45.33317350454492,113.98327915432425,113.87208114504453,-92.5695369918228
0.37006688199999993,0.2495012457475114,0.24060799903021851,-2.2525777110034761,0.30020693790432851,0.036739238146046432,0.99204528637708422,0.99317261056614825,0.46099782404111506,2.1719012986253396,0.0045976694402392691,30.25884512295603,-36.163049646176816,116.81442759387986,110.14518835240963,-92.51422228758354
0.3800940519999999,0.2569367410600889,0.24806600909014681,-2.2478587220385253,0.32924235850266675,0.036804280114323504,0.74153478125707506,0.7437801553108504,0.47062022135366416,2.89567451218422,0.0064865728093840462,33.781956162840714,-42.40427504098612,115.5988159853884,83.40757421204448,-92.44454679285377
0.3900818829999999,0.2643553503121534,0.2555521625842635,-2.2414237370863193,0.35132686338008245,0.036804280114323504,0.7427647956863207,0.74952744936480076,0.64428252262238594,2.2111412254988796,0.0,32.2736340238429,-40.99856652591089,109.11673062069757,100.12022449070562,-92.63914397713529
0.4000689989999999,0.27413800803604427,0.26565002677106447,-2.2365232485457933,0.37143501102402782,0.039119008985360471,0.97952779600145456,1.0110891058841185,0.49068104751421104,2.0134088403444359,0.23177150150623729,25.581842472762055,-31.500674017241195,112.76066006441911,102.5654349908855,-85.2230531577408
0.41007709499999995,0.28127518294622467,0.27342887198074062,-2.2315732601210194,0.39521862863322466,0.045259735990342838,0.71314013276655219,0.77725525511307492,0.49459841560012008,2.3764377968793307,0.61357594940959481,29.482160755424026,-37.231774283386294,111.66995522231248,87.55628681967767,-72.54077431964359
0.42012906099999997,0.28826601199862534,0.28135406304819643,-2.2249567755932387,0.41443959387176443,0.048423836447115676,0.6954688319081731,0.78842199301667115,0.65822790564360656,1.9121597942670894,0.314774289603928,28.43742096211147,-35.59744431765006,105.45341127368279,98.15495671347081,-80.87200402245902
0.430140973,0.28826601199862534,0.28135406304819643,-2.2200067871684648,0.43526065594862495,0.049858585747345203,0.0,0.0,0.49440990140283886,2.0796289536764325,0.14330422602890716,42.34679760027493,-59.222139092945845,109.38862202927484,89.53584889740154,-85.72915606966374
0.44009399499999996,0.30414453756772547,0.30024956476229392,-2.215089798666523,0.46430399781844012,0.05020675157753423,1.5953471788869884,1.8984687981296016,0.49401965573287959,2.9180425673544339,0.034980916367815335,7.264148908715136,0.8126819520720403,108.44667679069862,59.33869455687612,-88.90922219345869
0.45011305799999995,0.31063441349157245,0.30858564996890059,-2.2086383137529011,0.48633305379551794,0.050229707566337913,0.64775278125778601,0.83202243629036665,0.64392098478888771,2.1987141888495789,0.0022912311065099483,24.91806167652979,-29.81065417055216,102.67853096313462,77.10230585936337,-89.88532155353711
0.46011090299999996,0.31913935930330956,0.31974733596802346,-2.2039358247493657,0.50644120143946325,0.052475568470963858,0.85067790226164819,1.1164091860918901,0.47035026083475251,2.0112481883791262,0.22463449919717157,19.15857009410513,-19.455224154787906,106.96605352158969,79.2365951556741,-82.76585132989209
0.470134974,0.32571929421655949,0.32785827370112275,-2.1993818353985737,0.52798309922071585,0.060513990550383132,0.65641343853709033,0.80914607778608982,0.45430537660716758,2.1490168795943876,0.80191192574546533,21.7278723859463,-27.33798630876455,106.5561518087027,71.37030969603411,-63.83984411755941
0.48011088399999996,0.332287971756134,0.33596921143422209,-2.1935408490573405,0.54193245829142211,0.068449110680185887,0.65845396957014646,0.8130524165814792,0.58550912560690715,1.3983044224242469,0.79542819951290222,20.373326257370266,-25.898129452719534,101.46810295432542,91.47130871963643,-62.44733187857575
0.490112067,0.34107435190975521,0.3467368893547072,-2.1893663588191146,0.55529960390858102,0.07687778456926761,0.87853408477989148,1.0766404254861757,0.41739964544453534,1.3365564470881999,0.84276768949050551,14.214447922451125,-16.238634206953208,105.69493433425835,90.99899991860107,-59.341412401431306
0.5001409059999999,0.3476261433888167,0.35487597052199499,-2.1852908683493841,0.5739264737863583,0.087311281480536712,0.65329511013802166,0.81156763682095079,0.40637709606569977,1.8573306319681955,1.0403494274131935,17.408869119476226,-22.854247110022428,105.22977664420287,72.14548542839836,-51.327260881496855
0.5101349359999999,0.35418356355471586,0.36299816562876969,-2.1798458810821328,0.58849369203225765,0.094404682020871489,0.65613372842578666,0.81270469538061219,0.54482398664515608,1.457592007018125,0.70976378301193588,16.040612720541095,-21.493494649629184,100.00508260120912,81.60981690280822,-59.82615010546763
0.5201449399999999,0.36296994370833702,0.37379961567028092,-2.1757373906895707,0.60351242275233652,0.10093183483738231,0.87775990435379991,1.0790655070179023,0.41043843664419261,1.5003720997592875,0.65206295786803137,9.8508131712566,-11.741372416605536,103.2356604183273,77.71554076761196,-60.2517442964826
0.5300900939999998,0.36957239336893777,0.38191055340338026,-2.1701769036924081,0.62408000414193843,0.1088248689877117,0.66388611585107193,0.81556683115207107,0.5591152230687032,2.0681008448538765,0.79365630238902096,12.807799009191008,-18.31185093889421,97.68529491140364,57.11794954235459,-54.42533713078703
0.5400869849999999,0.37623675858475297,0.38997083295494045,-2.1659529135699347,0.6400294842605454,0.1141850923733692,0.66664378113307465,0.80627862718120957,0.42253037694153422,1.5954440354113066,0.53618903973820486,11.419772660387913,-17.26946475750688,100.95730480073098,68.52955930091065,-61.07731033318001
0.5500819689999998,0.38526517227239443,0.4005752789571328,-2.1616464236403812,0.65615719298738129,0.11943436181314229,0.90329446126591662,1.0609767861751802,0.43086511489698376,1.6135802445342471,0.52519037947165237,4.88107632020278,-7.895953147025853,99.86848236186108,65.18250530086314,-60.35741625322198
0.5600650309999998,0.39208151203282693,0.40846106921672487,-2.157306933787996,0.67736639736660664,0.12694479615007712,0.68279048656940122,0.78991698735238491,0.4346852551236477,2.1245189481168558,0.75231770942971443,7.927887862046589,-14.72619182073947,98.90898337495342,46.17621629592487,-52.04150948709314
0.5700750349999998,0.3989710247221494,0.41628494392110243,-2.1514329475239311,0.69353371245082684,0.13237771350027958,0.68826273089625889,0.78160555224329231,0.58681158010175416,1.6151157466290926,0.54274876915158676,6.440540437644943,-13.693038693762055,93.19109957038273,58.65305817803859,-57.24199422539647
0.5800769329999997,0.40823021457013575,0.42663609901559912,-2.1469779579416346,0.70911485344576097,0.13853757049593166,0.92574327872433293,1.0349190818079417,0.44541441857300573,1.5578184255562422,0.615868807665513,-0.16090848851380812,-4.401313766239134,96.5651444948015,57.663169090324864,-53.816421670848285
0.5900659559999998,0.41513098463313353,0.43442620159895062,-2.1424899684365064,0.72827640914822467,0.14860759758447598,0.69083533624837734,0.77986631759197067,0.44929213849324273,1.918261245615682,1.0081093104445069,3.157096348405746,-10.768849230114299,95.57390703543498,43.52513573820814,-40.03520116976961
0.6000669009999998,0.42198672520142988,0.44225007630332824,-2.1424899684365064,0.74236439046977554,0.15655419570868054,0.68550927620303415,0.78231354180806112,0.0,1.4086650133113288,0.7945847241640227,1.8924694356533394,-9.407809337871313,109.07086060904105,56.363071127833074,-44.851619133343206
0.6100759509999998,0.43105453969693502,0.45274757725560466,-2.1319299931303224,0.75619096983259071,0.16468444174331451,0.90596155434383319,1.0488009303856427,1.0550427169595538,1.3814077622566749,0.81228948148265523,-4.330139026263668,0.2945457716096094,75.33302454703295,54.77838104270585,-42.69442720685744
0.6200830939999998,0.43775267703377635,0.46079659943348938,-2.1273595038181146,0.77447722503686411,0.17541636650903136,0.66933562724559104,0.80432768652198972,0.45672269420031536,1.8273202655616498,1.0724264423639049,-0.9372479516670893,-5.713725321119185,92.39187054652064,38.22635883900207,-32.74393342727658
0.6301031119999998,0.44235131418016232,0.46689246727869871,-2.1212710180556429,0.78866422225187549,0.18282349889634963,0.45894499854051912,0.60836895155371218,0.60763221807302881,1.4158654420592234,0.73923344122917456,2.350837193157153,-10.590808932865727,86.66597663186558,48.10857600298323,-41.258296983854834
0.6401100159999998,0.44617882122978592,0.47276881633723844,-2.1168325284347622,0.80306509379676116,0.18990924744041654,0.38248663618873435,0.58722948261917285,0.44354274018024653,1.4390936042641833,0.70808599183792564,3.1145030302681302,-10.256255517313505,90.71941236687427,44.91229767893187,-40.775570756778926
0.6500840189999998,0.44914513919324411,0.47745751247302731,-2.1124600386595449,0.82270588642357323,0.19927911687044883,0.2974049600203848,0.47009171099997382,0.43838865651206582,1.9691985882510827,0.93942917703476625,4.222872960943481,-12.98591217814974,90.01984961754832,25.603835631868897,-31.96130131486724
0.6600990299999998,0.45246606442747639,0.48266967648472053,-2.1066025523568963,0.83803354673124886,0.20607408955633583,0.3315947665192055,0.52043517592673849,0.58487068088578187,1.5304686442856255,0.6784788040559312,2.874891784120612,-10.614662195821392,84.4728507131954,36.10703517919588,-38.43081796705489
0.6701140409999998,0.45746996702617537,0.49042037826020823,-2.1021475627745998,0.85317505715921871,0.21330905202762657,0.49964024989078726,0.7739084635541289,0.44483122208218329,1.511881557391185,0.72241183472396986,-1.4867984030508197,-1.7358605286035207,87.80481554443753,34.033102724869295,-35.665834552755584
0.6801090239999998,0.46162393791238449,0.49683708125516546,-2.0975935734238078,0.87168706860058198,0.22462635450783708,0.41560559794940249,0.64199238707631856,0.4556275234076923,1.8521303579369042,1.1322983220892433,-0.6368995414649472,-4.6297892654071156,86.5923959861716,20.611971214608147,-21.105779435755288
0.6900899409999999,0.46587922516167191,0.50333258586585017,-2.0912740882015131,0.88462646555799174,0.23388144399385102,0.42634231396648425,0.65079236814460129,0.63315677530378733,1.2964136418938013,0.92727847411354536,-1.7026913116640667,-3.300071346889016,80.02238838633359,35.03578743507365,-25.405356977823438
0.7001070979999999,0.47108013179968977,0.51124651955963063,-2.086390099622403,0.89676185346050274,0.24376782317196591,0.51919987258040035,0.79003790135069873,0.4875623471919327,1.2114602878352618,0.9869446169322178,-4.600023811545961,2.1745130378843207,83.43415867560428,35.472686614537196,-21.63809685764029
0.7101070879999999,0.47454740289170166,0.51660502942910358,-2.0814566111590449,0.91238656144855956,0.25717794663144455,0.34672745592864512,0.53585152279881776,0.49334933968514566,1.5624723612780431,1.3410136869615514,-1.8440296969132346,-4.563375196479836,82.29331633262251,22.22964310755622,-8.334000064864547
0.7201039789999999,0.47732234550267877,0.521091092838736,-2.0748896265155117,0.92450610680811696,0.26660520603348603,0.27758056089409244,0.44874585604988826,0.65690269540132273,1.2123314498034832,0.94301912485006345,-1.0160803184176022,-6.43815197716531,76.09015662148823,30.630655813397418,-18.388385047800895
0.7300980089999999,0.47999597175057757,0.52585859059025231,-2.0699726380135699,0.93675239251130371,0.27561160564079351,0.26752233562424743,0.47703456478680806,0.49199256975832345,1.2253601103045273,0.9011779639752413,-1.3496410626004618,-4.802667414233776,80.07067896545306,28.11290896963984,-17.84233995258406
0.7400801189999999,0.4816902064887198,0.52918514451132226,-2.065072149473044,0.95298307776733837,0.28732681192693427,0.16972711562407453,0.33325157918215209,0.49092712267505945,1.6259773991705821,1.173620235214875,0.2674163897745503,-8.557433347082796,79.13951666365026,13.278700112461017,-7.326030558166899
0.7500760559999999,0.48322683799540694,0.53239912469563855,-2.0587856641735813,0.96532441872824704,0.29597356770965089,0.15372560938380736,0.32152865552436849,0.6289040536632664,1.2346357285873915,0.86502703875750919,0.2801202132424643,-8.376656606508105,73.7579633514186,22.878173999687526,-14.854475295344546
0.7600688939999999,0.48462838101798966,0.53552304589055189,-2.0543636745141165,0.97824005187122631,0.30457058551662619,0.14025475271216431,0.31261601508133496,0.44251589583107731,1.2924889949160865,0.86031794040644949,0.26922874215878156,-8.122579321948406,78.47959358656956,18.90095006978685,-13.276344684481277
0.7700769909999999,0.48642393211921009,0.53988527818975518,-2.0500406846231471,0.99656591343288403,0.31561624212932654,0.17940984197299717,0.43587030573377683,0.4319492397974713,1.8311035116523868,1.1036720180370303,-0.8729832633019612,-3.6934813062619423,77.95132399485783,-0.43965326627469636,-3.7665910330237864
0.7800679209999999,0.4876228424156363,0.54326811897920191,-2.0442491981661619,1.011156895493214,0.32325293440468161,0.11999986952427996,0.3385911811459722,0.57967441038874656,1.4604228095212295,0.76436250432693176,0.07543412638713987,-6.047626841587444,72.377557832216,8.148215052379896,-12.418537989255725
0.7900741099999999,0.48863600604641899,0.5466453310818109,-2.0398602084295292,1.0254429086016856,0.3310771005885999,0.10125369716509326,0.33751232388364794,0.43862750709912723,1.4277176963648859,0.78193268025601859,0.2477248474143363,-5.514959779549416,75.74654693171044,6.6485254407283705,-10.326599474599462
0.8000700479999999,0.48957036806147419,0.55079930196801996,-2.0354382187700644,1.0429845642871365,0.34299508477583979,0.093474170713664012,0.41556589148602741,0.4423786601582394,1.7548784001512268,1.1922827239664635,0.21644297343188112,-2.476788790432977,74.76795258660809,-6.213564910716698,4.367498674161862
0.810086966,0.4900037769479757,0.55372059043677679,-2.0294652327375036,1.0553655116054292,0.35285085596888321,0.04326768837495798,0.2916354580078257,0.59628980017214883,1.2360036608358735,0.98391253607580975,1.1338908429057004,-5.709152660139377,68.97023764346483,7.203145995108727,0.08754727605093748
0.820071936,0.49027395391618445,0.5571766041551135,-2.0249772432323758,1.064946289456661,0.36104231797366027,0.027058365544287692,0.34612159258732911,0.44947451070236,0.95951994359840764,0.82037923046108807,1.404041905877357,-3.503731399880575,72.48987335215183,13.832173940717333,-3.1801594914353046
0.830104113,0.49031898341088587,0.5594505936375368,-2.020505753688663,1.0746379651085687,0.36888944014638231,0.0044885068018058992,0.22666959349135285,0.44571477793033282,0.96605907689902704,0.78219534730318685,1.8464331817867086,-6.708909409658868,71.71930957713633,11.952851901146389,-2.7562515516279333
0.8400781159999999,0.49031898341088587,0.5615444651411543,-2.0144667678104393,1.0839256559151575,0.3750913831215078,0.0,0.20993291295556116,0.60547263503166304,0.93118989502899352,0.62181081909896119,1.9362033178228266,-6.8650927248529054,65.72992325755368,11.386805283914686,-6.327398802729604
0.8500759609999999,0.49035838421874967,0.56413928977332573,-2.0098632785753998,1.0949877115325575,0.38201261374581502,0.0039409300568071046,0.25953839374099336,0.46044815008029272,1.1064440004220835,0.69227224709997182,1.8495045551139249,-4.944344415574476,69.17210782257845,4.207291601735477,-2.8293098378378403
0.860083104,0.49049910138969166,0.56609244410600124,-2.005243289378944,1.1115946571837418,0.39260680257870983,0.014061672841288989,0.19517601903715284,0.46166914937218217,1.6595091777127966,1.058662680536774,1.6189462652358881,-6.538991518369075,68.2253709395945,-15.268651951817624,10.28124093184519
0.870091916,0.4906679619948221,0.56793865338876082,-1.9990063039637289,1.123844903522667,0.40144868426625768,0.016871193617228362,0.18445838354837527,0.62314942225062397,1.2239460925957175,0.88340970811998942,1.5289837286910128,-6.550962421773905,62.14568496215666,-4.328713975286426,6.792028096851219
0.880078078,0.49076364967106267,0.57006066832656688,-1.9942708150373623,1.1331207124220406,0.4090930285378806,0.0095820272333429508,0.21249554511593749,0.47420509765079516,0.92886625506111631,0.76549371736838601,1.6556295211206062,-5.357311483721973,65.67721027126933,2.911846925417855,4.783417228627698
0.8900849820000001,0.4906285611869583,0.57134400892555826,-1.9895518260724108,1.1397745804625818,0.41545183743649783,-0.013499528336074087,0.12824551919268717,0.47157332227345111,0.66492773794384796,0.63544218058025037,2.1442783293298215,-7.673089675052224,64.81994671108598,9.674648521835401,2.1536329047070772
0.9000821120000001,0.49027395391618445,0.57228399962745113,-1.9832488408115325,1.1435649088642474,0.41804203817317886,-0.035470907227759821,0.09402605566726438,0.63047947369677559,0.37914165382120663,0.25909443377059582,2.6546273613183073,-8.55092030680848,58.79849996648929,17.591474157619526,-8.61875935224635
0.9100759030000001,0.48954785331412343,0.57315644608729177,-1.9785628517694129,1.1482503409427953,0.41951504745474782,-0.072655171802273974,0.087298849839929291,0.46889003803657564,0.4688343070760515,0.14739244412545349,3.543532773220794,-8.611043155452535,62.71485941969463,14.087699572040833,-11.675217185286831
0.920068026,0.48903001412505681,0.57385440325516435,-1.9739923624572053,1.157260787247695,0.42145482850865812,-0.051824741255348403,0.06985073821374857,0.45740923247317949,0.90175494285845625,0.19413102239737184,3.230492000095606,-9.014713593534186,62.15274359170442,-0.4642216516622746,-9.88510362634722
0.9300849440000001,0.48864726342009435,0.57478876527021938,-1.9681513761159721,1.1652018619032218,0.42347878152151525,-0.038210426097374919,0.09327839312002302,0.58311212503019405,0.79276626358794666,0.20205346722985323,3.0347558379286292,-8.157261095676896,57.22141515341726,1.426988841665807,-9.242639678801353
0.940068961,0.48841085857291172,0.57643234182682246,-1.9637953863021711,1.173020156850858,0.42713643573756699,-0.023678329792770309,0.16462076903545705,0.43629631377841516,0.78308109327500097,0.36635096034509379,2.791394881273062,-5.744236925956495,60.76304260934686,0.35851682208817337,-3.5821840421337896
0.9500830180000001,0.48841085857291172,0.57791831515197045,-1.9593898966041223,1.1823870603722151,0.43582527749975708,0.0,0.14838874245952399,0.43993055941750381,0.93537549480266102,0.86766450023103436,2.3178282854176557,-5.981999398462387,59.78167468272865,-5.838396772833995,13.194990506882446
0.960076094,0.48851217493599008,0.57946057534549533,-1.953433410532978,1.1888666604402662,0.44398995751759651,0.010138656313467756,0.15433287943821106,0.59606131997237843,0.64840896517260049,0.81703371592885232,2.094791886532628,-5.552168288155338,53.914643118672274,1.644776063823656,13.309002981384872
0.970088005,0.48866977816744511,0.58125049775987803,-1.9489619209892655,1.1940986602507158,0.45071988823520648,0.015741573357476706,0.1787792974171159,0.44661698887580703,0.52257753893832337,0.67219242336552598,1.9512128993614435,-4.52610501874486,57.51102797575609,4.509616520238534,10.309750348007075
