time,posS1,posS2,posS3,posE0,posE1,velS1,velS2,velS3,velE0,velE1,tau0,tau1,tau2,tau3,tau4
1.2159e-05,0.12426905353555615,0.002801608825003877,-2.3629457638032112,-0.45745079694771373,0.0087266462599716321,10220.335022251513,-9817.537528957906,0.0,0.0,-1.2840292198199905e-12,-10145.188832958624,-9922.828134209663,152.58710673661824,306.50983074038936,-98.25467074800694
0.010123967999999999,0.12426905353555615,0.002801608825003877,-2.3629457638032112,-0.45745079694771373,0.0087266462599716321,0.0,0.0,0.0,0.0,0.0,75.14618929288876,-105.29060525175778,152.58710673661824,306.50983074038936,-98.25467074800567
0.020094156,0.12400450525418509,0.0027959801381661955,-2.3626487644977243,-0.45650816564197039,0.0087342982562395224,-0.026533931092478376,-0.00056455172537182765,0.029788736730629154,0.094544988092837026,0.00076748766100400974,75.22563288025545,-105.29044162635383,152.49792554683978,306.25232460107577,-98.25237286109109
0.030102013999999996,0.12300259899707774,0.003313819327232913,-2.3618237664269288,-0.45328816878663702,0.0087993402245165955,-0.10011195773434697,0.051743259053707351,0.082435029633264365,0.32174685685322102,0.0064990898429087588,75.49959215831879,-105.14959294987337,152.27991592140046,305.4676524983903,-98.23363286525377
0.040101051,0.12232715657655593,0.0046309320472504335,-2.3599757707483469,-0.44560057481836873,0.0089638581442762471,-0.067550747189135327,0.13172395701881295,0.18481736577051966,0.76883343548666649,0.016453376436115955,75.60211943187795,-104.84535812604157,151.8070265334743,303.68954886983965,-98.19077499470863
0.050086975,0.12171362971124863,0.006651630621978169,-2.3581277750697645,-0.44560057481836873,0.0089638581442762471,-0.061439168304034876,0.20235469193714428,0.18506005839643919,0.0,0.0,75.7187132260543,-104.44912359051047,151.4357314564327,304.4553652903833,-98.20722837114475
0.060098171,0.12099315779602536,0.010377821308523463,-2.3559497801628639,-0.42664101153856449,0.0093120239744652784,-0.071966617697153512,0.37220235090245896,0.21755591508751956,1.8938359892069088,0.034777645966479066,75.87333505849209,-103.65132186049738,150.96524895926854,299.2783825817525,-98.10281755914046
0.070091009,0.12055974890952387,0.013861978461048441,-2.3525342881497697,-0.41000238080147272,0.0096448858121185276,-0.043371951641915284,0.34866542943305778,0.3417939941680444,1.6650555865202421,0.033310040416271045,75.93142216973715,-103.08841629232357,150.1558313295804,296.62587364481993,-98.03771279716003
0.080094099,0.12023891375977601,0.017773915813237232,-2.349696294786233,-0.39513019360371521,0.0099930516423075606,-0.03207360423107844,0.39107289369472747,0.28371166944781456,1.4867593111486066,0.034805828018045736,75.98429085227586,-102.39404946784764,149.64408399788078,294.22776167235594,-97.96658384352044
0.090072155,0.12000250891259338,0.023335058408866762,-2.3465943020400415,-0.37806777484261289,0.010482779403452571,-0.023692475486470028,0.55733728049126297,0.31088147292333246,1.7099942875748857,0.049080478316117927,76.02319069296779,-101.30783875278445,148.99350328146008,291.04728062212865,-97.85436364099337
0.100080967,0.11996310810472963,0.027595974344991822,-2.3432943097568586,-0.35267613912361867,0.01109876510301778,-0.0039366118440187494,0.42571645227476146,0.32970868902152373,2.5369280309185767,0.061544337086680119,76.0113149908981,-100.71545723918743,148.3130830293249,285.8259222440149,-97.71870264230976
0.11008596400000001,0.11995747941789194,0.031755573918038606,-2.3385918207533241,-0.33238580223570607,0.011171459067562742,-0.00056258755876603119,0.41575220592737644,0.47001403434049388,2.0280202870538191,0.0072657657513502177,76.00906670398038,-100.02469342649945,147.23080161940172,282.8225657912983,-97.7584424207361
0.120094061,0.11990119254951512,0.036978995303407231,-2.3348958293961593,-0.31172316558838226,0.011167633069428796,-0.0056241329772101041,0.52191954028509357,0.36930011341464886,2.0645919646186299,-0.00038229027296058282,76.02538562307417,-99.04729901182962,146.59059097587706,279.2080411852607,-97.76685567638721
0.130099058,0.11977173275224844,0.040733329424140929,-2.3297643413958102,-0.28400663669093695,0.011106417099285669,-0.012939513851596524,0.37524590169629224,0.51289250764882943,2.7702685865318402,-0.0061185395800845491,76.0585929634019,-98.54702351616716,145.42048407158975,273.7083915098037,-97.78483511972296
0.14010715499999998,0.11949029841036435,0.04449329223171232,-2.3258373505788232,-0.26293605456255614,0.011052853125410435,-0.028120664886050518,0.375692082877633,0.39238137050300342,2.1053535081025703,-0.0053520638214471193,76.13006098281318,-97.90959514679389,144.7552669749887,270.7278132072009,-97.79478143873936
0.150102138,0.1188880289187324,0.04987994553537372,-2.3218113599933403,-0.241568424753794,0.011018419142204926,-0.060257180190496168,0.53893571441406152,0.40280114388217758,2.1378355329631016,-0.0034451267406366481,76.28265139644401,-96.84816256011179,143.9389427195533,266.99632818509684,-97.79976129829964
0.160093069,0.1183026454876135,0.054506726115948083,-2.3163498727646732,-0.21241022444756477,0.011010767145937036,-0.058591479724852402,0.46309804167142815,0.54664447474085531,2.9184667881530992,-0.00076589421625374509,76.39806238220216,-96.13536013932176,142.70346284255882,261.17265502166407,-97.79861246502885
0.17008996,0.11766097518811781,0.059775176996018163,-2.3122083824492794,-0.19002075061829096,0.01101459314407098,-0.06418698568341788,0.52700893508492586,0.41427783051688688,2.2396436881500268,0.00038271880066955371,76.53199194805985,-95.19099671400147,142.0078057907169,257.97680849651147,-97.79669865238513
0.180088997,0.11679978610195249,0.067987431092195794,-2.308033892211053,-0.16736195355880473,0.010987811157133364,-0.086127202666149066,0.82130450124123255,0.41748922803529559,2.2660979311793956,-0.0026784566291350584,76.72616998227565,-93.54403607826568,141.1695638022028,254.02492914093608,-97.80511622520247
0.190088034,0.11612434368143069,0.075135863376051562,-2.3023579054839791,-0.1369997199880966,0.010934247183258127,-0.067550747189133939,0.71491207441834326,0.5676533377238151,3.0365157735398052,-0.0053569132582704636,76.84268201090299,-92.45638153810333,139.88596681468275,248.00084085533618,-97.81850747660664
